lv1,lv2,lvrel,att1,att2,attrel,tech1,tech2,techrel,n1,n2,nrel,y
11.0,18.0,0.61,1400.0,2904.0,0.48,1.0,1.0,1.0,1,1,1.0,0.0
10.14,8.4,1.21,1596.29,1405.8,1.14,1.0,4.2,0.24,7,5,1.4,1.0
13.0,10.83,1.2,1872.0,2116.0,0.88,6.0,4.83,1.24,2,6,0.33,0.0
15.0,13.0,1.15,2520.0,1988.0,1.27,1.0,1.0,1.0,1,2,0.5,0.0
13.0,12.25,1.06,2160.0,2360.5,0.92,6.0,5.62,1.07,1,8,0.12,0.0
19.0,11.0,1.73,4032.0,1344.0,3.0,9.0,1.0,9.0,1,1,1.0,1.0
8.62,4.0,2.15,1611.75,480.0,3.36,4.0,2.0,2.0,8,2,4.0,1.0
11.0,12.0,0.92,1512.0,2160.0,0.7,5.0,5.0,1.0,1,1,1.0,1.0
12.0,7.71,1.56,1440.0,1167.57,1.23,5.0,3.71,1.35,1,7,0.14,0.0
1.0,4.0,0.25,180.0,360.0,0.5,1.0,1.0,1.0,1,1,1.0,0.0
12.0,14.33,0.84,1575.0,2348.0,0.67,1.0,6.33,0.16,1,3,0.33,0.0
8.0,8.4,0.95,840.0,1096.8,0.77,1.0,4.0,0.25,1,5,0.2,0.0
7.67,12.29,0.62,1276.0,2753.86,0.46,3.67,5.57,0.66,3,7,0.43,0.0
13.0,16.0,0.81,1440.0,3360.0,0.43,1.0,7.0,0.14,1,1,1.0,0.0
6.33,11.33,0.56,736.67,2238.33,0.33,1.0,5.0,0.2,3,3,1.0,0.0
11.0,3.0,3.67,1260.0,320.0,3.94,5.0,2.0,2.5,1,1,1.0,1.0
11.5,10.0,1.15,1723.0,1677.0,1.03,5.5,4.5,1.22,2,4,0.5,0.0
20.0,8.8,2.27,4752.0,1474.6,3.22,9.0,4.2,2.14,1,5,0.2,0.0
7.0,14.0,0.5,720.0,1620.0,0.44,1.0,1.0,1.0,1,1,1.0,1.0
9.0,14.0,0.64,900.0,2940.0,0.31,4.0,6.0,0.67,1,1,1.0,0.0
3.0,11.0,0.27,252.0,1344.0,0.19,1.0,5.0,0.2,1,1,1.0,0.0
11.67,13.25,0.88,1576.0,2718.0,0.58,5.33,6.25,0.85,3,4,0.75,0.0
8.0,6.0,1.33,960.0,560.0,1.71,4.0,3.0,1.33,1,1,1.0,1.0
9.12,17.0,0.54,1333.88,4320.0,0.31,1.0,8.0,0.12,8,1,8.0,1.0
7.0,8.0,0.88,1035.0,1006.67,1.03,3.5,1.0,3.5,2,3,0.67,0.0
6.0,10.0,0.6,600.0,1120.0,0.54,1.0,4.0,0.25,1,1,1.0,0.0
19.0,13.0,1.46,4200.0,1960.0,2.14,9.0,6.0,1.5,1,1,1.0,1.0
1.0,16.0,0.06,180.0,3150.0,0.06,1.0,7.0,0.14,1,1,1.0,0.0
17.0,12.12,1.4,3430.0,2441.38,1.4,1.0,5.62,0.18,1,8,0.12,0.0
17.0,6.0,2.83,3402.0,525.0,6.48,8.0,3.0,2.67,1,1,1.0,1.0
8.0,8.62,0.93,864.0,1315.5,0.66,4.0,1.0,4.0,1,8,0.12,0.0
6.0,11.0,0.55,600.0,1350.0,0.44,3.0,1.0,3.0,1,1,1.0,0.0
6.0,8.0,0.75,648.0,768.0,0.84,3.0,1.0,3.0,1,1,1.0,0.0
3.0,3.0,1.0,288.0,320.0,0.9,2.0,1.0,2.0,1,1,1.0,0.0
10.0,12.0,0.83,1260.0,2434.8,0.52,4.0,5.4,0.74,1,5,0.2,0.0
3.0,2.0,1.5,252.0,216.0,1.17,1.0,1.0,1.0,1,1,1.0,1.0
10.0,8.17,1.22,1536.0,1087.67,1.41,4.0,3.67,1.09,1,6,0.17,0.0
19.0,11.38,1.67,5184.0,2865.5,1.81,9.0,5.5,1.64,1,8,0.12,0.0
8.0,10.0,0.8,864.0,1120.0,0.77,4.0,1.0,4.0,1,1,1.0,0.0
16.0,10.0,1.6,2880.0,1260.0,2.29,1.0,4.0,0.25,1,1,1.0,0.0
11.0,17.0,0.65,1470.0,3528.0,0.42,5.0,8.0,0.62,1,1,1.0,0.0
2.0,5.0,0.4,256.0,480.0,0.53,1.0,3.0,0.33,1,1,1.0,0.0
16.0,13.0,1.23,3168.0,2544.0,1.25,7.0,5.5,1.27,1,2,0.5,1.0
17.0,7.5,2.27,3564.0,1038.67,3.43,7.5,3.67,2.04,2,6,0.33,0.0
18.0,12.0,1.5,6804.0,1440.0,4.72,8.0,1.0,8.0,1,1,1.0,1.0
11.0,17.0,0.65,1800.0,4095.0,0.44,5.0,8.0,0.62,1,1,1.0,0.0
2.0,1.0,2.0,225.0,162.0,1.39,1.0,1.0,1.0,1,1,1.0,1.0
11.5,12.29,0.94,1615.0,2425.43,0.67,1.0,5.86,0.17,4,7,0.57,0.0
1.0,3.0,0.33,180.0,288.0,0.62,1.0,2.0,0.5,1,1,1.0,0.0
7.0,11.29,0.62,800.0,1878.86,0.43,4.0,5.29,0.76,1,7,0.14,0.0
11.0,8.0,1.38,1800.0,904.0,1.99,4.5,1.0,4.5,2,3,0.67,1.0
7.0,8.0,0.88,700.0,800.0,0.88,1.0,4.0,0.25,1,1,1.0,0.0
8.0,10.0,0.8,756.0,1120.0,0.68,4.0,1.0,4.0,1,1,1.0,0.0
1.0,7.67,0.13,192.0,996.0,0.19,1.0,1.0,1.0,1,3,0.33,0.0
2.0,3.0,0.67,225.0,320.0,0.7,1.0,1.0,1.0,1,1,1.0,0.0
1.0,2.0,0.5,180.0,225.0,0.8,1.0,1.0,1.0,1,1,1.0,0.0
17.0,12.5,1.36,4536.0,2580.5,1.76,8.0,5.5,1.45,1,6,0.17,0.0
19.0,13.75,1.38,4312.0,2342.0,1.84,1.0,1.0,1.0,1,4,0.25,0.0
12.86,8.33,1.54,2197.14,1163.33,1.89,5.57,1.0,5.57,7,3,2.33,1.0
13.0,15.0,0.87,1960.0,2112.0,0.93,1.0,7.0,0.14,1,1,1.0,0.0
5.0,8.88,0.56,500.0,1210.0,0.41,3.0,1.0,3.0,1,8,0.12,0.0
13.0,17.0,0.76,2160.0,3528.0,0.61,6.0,1.0,6.0,1,1,1.0,1.0
14.0,4.0,3.5,1584.0,450.0,3.52,1.0,2.0,0.5,1,1,1.0,1.0
8.0,15.0,0.53,1080.0,2947.0,0.37,4.0,6.75,0.59,1,4,0.25,0.0
7.5,13.25,0.57,792.0,2249.5,0.35,4.0,1.0,4.0,2,8,0.25,0.0
5.0,3.0,1.67,640.0,300.0,2.13,3.0,2.0,1.5,1,1,1.0,1.0
13.0,11.0,1.18,2304.0,1400.0,1.65,6.0,5.0,1.2,1,1,1.0,0.0
13.29,12.17,1.09,2602.0,2666.0,0.98,6.14,5.83,1.05,7,6,1.17,1.0
12.0,7.14,1.68,1938.0,1031.86,1.88,1.0,3.57,0.28,2,7,0.29,0.0
8.0,9.0,0.89,1152.0,980.0,1.18,4.0,1.0,4.0,1,1,1.0,0.0
7.0,11.0,0.64,864.0,1440.0,0.6,4.0,5.0,0.8,1,1,1.0,0.0
8.8,13.25,0.66,1350.4,3108.0,0.43,1.0,6.25,0.16,5,4,1.25,0.0
20.0,4.0,5.0,4851.0,360.0,13.47,1.0,1.0,1.0,1,1,1.0,1.0
16.0,5.0,3.2,2079.0,480.0,4.33,1.0,1.0,1.0,1,1,1.0,1.0
10.5,10.67,0.98,1593.0,1741.33,0.91,5.0,1.0,5.0,4,3,1.33,1.0
16.0,10.0,1.6,2640.0,1920.0,1.38,1.0,4.0,0.25,1,1,1.0,1.0
10.0,6.0,1.67,1296.0,525.0,2.47,4.0,1.0,4.0,1,1,1.0,1.0
15.0,19.0,0.79,2688.0,3456.0,0.78,7.0,1.0,7.0,1,1,1.0,1.0
15.0,13.0,1.15,1872.0,2400.0,0.78,7.0,6.0,1.17,1,1,1.0,0.0
1.0,1.0,1.0,180.0,180.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0
3.0,20.0,0.15,300.0,6804.0,0.04,2.0,9.0,0.22,1,1,1.0,0.0
7.0,17.0,0.41,1280.0,3360.0,0.38,4.0,8.0,0.5,1,1,1.0,0.0
17.0,3.0,5.67,5040.0,288.0,17.5,8.0,1.0,8.0,1,1,1.0,1.0
6.5,14.0,0.46,662.5,2310.0,0.29,3.5,6.0,0.58,2,1,2.0,0.0
19.0,4.0,4.75,4224.0,400.0,10.56,1.0,2.0,0.5,1,1,1.0,1.0
9.0,11.0,0.82,1080.0,1470.0,0.73,1.0,1.0,1.0,1,1,1.0,0.0
16.0,3.0,5.33,2800.0,300.0,9.33,7.0,2.0,3.5,1,1,1.0,1.0
3.0,10.33,0.29,320.0,1632.67,0.2,1.0,4.67,0.21,1,6,0.17,0.0
14.0,17.0,0.82,2205.0,4608.0,0.48,6.0,8.0,0.75,1,1,1.0,0.0
5.0,20.0,0.25,500.0,4928.0,0.1,3.0,9.0,0.33,1,1,1.0,0.0
20.0,1.0,20.0,4200.0,180.0,23.33,1.0,1.0,1.0,1,1,1.0,1.0
3.0,20.0,0.15,288.0,3920.0,0.07,2.0,9.0,0.22,1,1,1.0,0.0
17.0,10.0,1.7,4095.0,1440.0,2.84,8.0,4.0,2.0,1,1,1.0,1.0
7.0,9.0,0.78,875.0,1260.0,0.69,4.0,4.0,1.0,1,1,1.0,0.0
13.0,9.6,1.35,2016.0,1161.6,1.74,6.0,1.0,6.0,1,5,0.2,0.0
7.17,12.38,0.58,1006.67,2064.0,0.49,3.5,1.0,3.5,6,8,0.75,0.0
10.0,10.0,1.0,1152.0,1260.0,0.91,4.0,4.0,1.0,1,1,1.0,1.0
2.0,9.5,0.21,240.0,1079.17,0.22,1.0,1.0,1.0,1,6,0.17,0.0
20.0,9.0,2.22,5040.0,960.0,5.25,1.0,1.0,1.0,1,1,1.0,1.0
10.0,13.0,0.77,1296.0,1960.0,0.66,1.0,6.0,0.17,1,1,1.0,0.0
14.0,8.0,1.75,2304.0,864.0,2.67,6.0,4.0,1.5,1,1,1.0,0.0
15.0,14.0,1.07,2520.0,2100.0,1.2,7.0,1.0,7.0,1,1,1.0,0.0
19.0,13.33,1.43,6048.0,2944.0,2.05,9.0,6.0,1.5,1,6,0.17,0.0
7.88,13.17,0.6,1363.25,3161.0,0.43,3.75,6.17,0.61,8,6,1.33,0.0
6.0,7.0,0.86,576.0,720.0,0.8,1.0,4.0,0.25,1,1,1.0,0.0
18.0,5.86,3.07,5040.0,979.14,5.15,8.0,2.8600000000000003,2.8,1,7,0.14,0.0
17.0,1.0,17.0,4536.0,180.0,25.2,8.0,1.0,8.0,1,1,1.0,1.0
20.0,12.0,1.67,6480.0,1920.0,3.38,9.0,5.0,1.8,1,1,1.0,1.0
14.0,12.67,1.1,3465.0,3189.0,1.09,6.5,5.83,1.11,4,6,0.67,0.0
2.0,13.0,0.15,240.0,2058.0,0.12,1.0,6.0,0.17,1,1,1.0,0.0
12.0,9.0,1.33,1512.0,1460.0,1.04,1.0,4.33,0.23,1,3,0.33,0.0
5.0,6.5,0.77,450.0,691.5,0.65,1.0,3.0,0.33,1,2,0.5,0.0
12.0,1.0,12.0,1620.0,180.0,9.0,5.0,1.0,5.0,1,1,1.0,1.0
12.33,8.0,1.54,2406.0,1191.86,2.02,5.5,3.57,1.54,6,7,0.86,1.0
9.86,6.12,1.61,1487.43,780.5,1.91,4.43,3.12,1.42,7,8,0.88,1.0
3.0,1.0,3.0,300.0,180.0,1.67,2.0,1.0,2.0,1,1,1.0,1.0
7.0,7.0,1.0,750.0,1454.0,0.52,4.0,3.33,1.2,1,3,0.33,0.0
11.67,16.33,0.71,2010.0,3376.0,0.6,1.0,7.33,0.14,3,3,1.0,0.0
1.0,15.0,0.07,192.0,2430.0,0.08,1.0,1.0,1.0,1,1,1.0,0.0
10.0,10.0,1.0,1260.0,1260.0,1.0,4.0,1.0,4.0,1,1,1.0,1.0
10.0,11.0,0.91,1200.0,1800.0,0.67,4.0,5.0,0.8,1,1,1.0,1.0
19.0,19.0,1.0,5400.0,7488.0,0.72,9.0,9.0,1.0,1,1,1.0,1.0
10.33,14.0,0.74,1346.67,2942.0,0.46,4.67,6.67,0.7,3,3,1.0,0.0
10.0,12.17,0.82,1260.0,1972.33,0.64,4.0,1.0,4.0,1,6,0.17,0.0
14.2,9.4,1.51,3354.0,1705.6,1.97,6.6,4.6,1.43,5,5,1.0,1.0
15.5,15.0,1.03,2766.0,3240.0,0.85,7.0,7.0,1.0,2,1,2.0,1.0
6.5,12.67,0.51,1089.0,2554.67,0.43,3.0,6.0,0.5,2,3,0.67,0.0
10.75,14.4,0.75,2366.0,2353.6,1.01,5.0,1.0,5.0,4,5,0.8,1.0
10.0,12.0,0.83,1120.0,1512.0,0.74,1.0,5.0,0.2,1,1,1.0,1.0
2.0,9.33,0.21,225.0,1926.67,0.12,1.0,4.67,0.21,1,3,0.33,0.0
12.0,7.5,1.6,2643.0,1073.0,2.46,5.5,1.0,5.5,2,6,0.33,0.0
14.0,6.0,2.33,2835.0,750.0,3.78,6.0,3.0,2.0,1,1,1.0,1.0
20.0,10.0,2.0,8100.0,1152.0,7.03,9.0,4.0,2.25,1,1,1.0,1.0
17.0,8.57,1.98,4536.0,1219.29,3.72,8.0,4.0,2.0,1,7,0.14,0.0
11.0,11.0,1.0,1920.0,1839.0,1.04,5.0,4.75,1.05,1,4,0.25,0.0
1.0,9.0,0.11,192.0,1120.0,0.17,1.0,4.0,0.25,1,1,1.0,0.0
11.0,10.0,1.1,1344.0,1120.0,1.2,5.0,1.0,5.0,1,1,1.0,1.0
1.0,6.0,0.17,180.0,600.0,0.3,1.0,1.0,1.0,1,1,1.0,0.0
19.0,11.0,1.73,4032.0,1512.0,2.67,9.0,1.0,9.0,1,1,1.0,1.0
11.0,3.0,3.67,2100.0,300.0,7.0,5.0,2.0,2.5,1,1,1.0,1.0
2.0,14.67,0.14,240.0,3106.67,0.08,1.0,6.67,0.15,1,3,0.33,0.0
12.0,11.0,1.09,1715.0,1470.0,1.17,1.0,1.0,1.0,1,1,1.0,1.0
2.0,10.0,0.2,256.0,1568.0,0.16,1.0,4.0,0.25,1,1,1.0,0.0
11.0,17.67,0.62,2888.0,4152.0,0.7,5.5,8.0,0.69,2,3,0.67,0.0
15.0,8.33,1.8,3548.86,1589.33,2.23,6.86,4.0,1.72,7,3,2.33,1.0
10.8,10.0,1.08,1685.2,1866.8,0.9,1.0,4.6,0.22,5,5,1.0,0.0
14.0,14.71,0.95,2520.0,3283.29,0.77,6.0,6.57,0.91,1,7,0.14,0.0
8.6,12.25,0.7,1308.0,1969.5,0.66,4.0,1.0,4.0,5,4,1.25,0.0
2.5,9.0,0.28,258.0,1530.0,0.17,1.5,4.4,0.34,2,5,0.4,0.0
15.0,10.75,1.4,2310.0,2365.5,0.98,7.0,5.0,1.4,1,8,0.12,0.0
3.0,14.0,0.21,300.0,2401.0,0.12,2.0,6.0,0.33,1,1,1.0,0.0
20.0,17.0,1.18,6400.0,3465.0,1.85,9.0,8.0,1.12,1,1,1.0,1.0
10.0,11.0,0.91,1470.0,1440.0,1.02,4.0,1.0,4.0,1,1,1.0,1.0
3.0,1.0,3.0,270.0,192.0,1.41,2.0,1.0,2.0,1,1,1.0,1.0
7.6,13.5,0.56,990.8,2616.0,0.38,3.8,1.0,3.8,5,4,1.25,1.0
12.0,5.0,2.4,2168.0,554.29,3.91,1.0,2.8600000000000003,0.35,2,7,0.29,0.0
12.0,5.0,2.4,2100.0,480.0,4.38,5.0,1.0,5.0,1,1,1.0,1.0
15.5,7.62,2.03,2919.0,1038.75,2.81,1.0,3.75,0.27,2,8,0.25,0.0
15.0,19.0,0.79,2400.0,5632.0,0.43,7.0,9.0,0.78,1,1,1.0,0.0
6.0,9.33,0.64,792.8,1332.17,0.6,3.0,1.0,3.0,5,6,0.83,0.0
12.0,6.5,1.85,1600.0,1176.0,1.36,5.0,3.0,1.67,1,2,0.5,0.0
1.0,11.4,0.09,162.0,1861.2,0.09,1.0,5.2,0.19,1,5,0.2,0.0
9.25,6.25,1.48,1261.5,971.75,1.3,1.0,3.25,0.31,8,4,2.0,1.0
9.62,8.14,1.18,1434.75,1461.57,0.98,1.0,3.86,0.26,8,7,1.14,0.0
8.67,14.0,0.62,1181.33,2280.0,0.52,4.17,6.0,0.69,6,2,3.0,1.0
19.0,18.0,1.06,7168.0,3276.0,2.19,9.0,1.0,9.0,1,1,1.0,0.0
12.0,11.5,1.04,2143.2,1487.5,1.44,1.0,5.0,0.2,5,2,2.5,1.0
10.83,9.5,1.14,1691.83,1200.0,1.41,1.0,4.5,0.22,6,2,3.0,1.0
19.0,2.0,9.5,5670.0,256.0,22.15,9.0,1.0,9.0,1,1,1.0,1.0
11.0,9.83,1.12,1680.0,1339.33,1.25,5.0,4.33,1.15,1,6,0.17,0.0
14.0,20.0,0.7,1925.0,4000.0,0.48,6.0,1.0,6.0,1,1,1.0,0.0
19.0,11.0,1.73,3888.0,1370.0,2.84,1.0,5.0,0.2,1,2,0.5,0.0
6.0,12.71,0.47,504.0,2866.57,0.18,3.0,6.0,0.5,1,7,0.14,0.0
10.0,8.0,1.25,1100.0,1400.0,0.79,4.0,4.0,1.0,1,1,1.0,0.0
5.0,11.0,0.45,450.0,1400.0,0.32,3.0,5.0,0.6,1,1,1.0,0.0
10.43,11.0,0.95,2088.57,1553.2,1.34,5.0,5.0,1.0,7,5,1.4,1.0
4.0,17.0,0.24,480.0,4524.0,0.11,2.0,7.67,0.26,1,3,0.33,0.0
1.0,17.0,0.06,180.0,4608.0,0.04,1.0,8.0,0.12,1,1,1.0,0.0
17.0,5.0,3.4,3360.0,450.0,7.47,1.0,3.0,0.33,1,1,1.0,1.0
10.25,12.4,0.83,1719.75,1870.8,0.92,4.75,1.0,4.75,4,5,0.8,0.0
9.4,8.88,1.06,1284.8,1298.25,0.99,4.6,1.0,4.6,5,8,0.62,0.0
5.0,11.0,0.45,432.0,1440.0,0.3,3.0,1.0,3.0,1,1,1.0,0.0
11.5,11.88,0.97,2031.0,2366.25,0.86,5.33,5.75,0.93,6,8,0.75,0.0
11.38,6.67,1.71,2776.88,956.0,2.9,5.38,1.0,5.38,8,3,2.67,1.0
12.0,11.5,1.04,1680.0,1840.0,0.91,5.0,5.5,0.91,1,2,0.5,0.0
13.0,12.17,1.07,1800.0,2317.0,0.78,1.0,5.5,0.18,1,6,0.17,0.0
2.0,13.33,0.15,216.0,2677.33,0.08,1.0,6.33,0.16,1,3,0.33,0.0
19.0,11.86,1.6,5040.0,2160.57,2.33,9.0,5.43,1.66,1,7,0.14,0.0
2.0,13.17,0.15,189.0,2277.33,0.08,1.0,1.0,1.0,1,6,0.17,0.0
1.0,15.0,0.07,180.0,3360.0,0.05,1.0,7.0,0.14,1,1,1.0,0.0
1.0,14.29,0.07,192.0,2724.0,0.07,1.0,1.0,1.0,1,7,0.14,0.0
13.67,16.33,0.84,3404.0,3065.0,1.11,6.17,7.33,0.84,6,3,2.0,1.0
20.0,8.43,2.37,5040.0,1139.71,4.42,1.0,1.0,1.0,1,7,0.14,0.0
9.5,6.5,1.46,1045.0,1006.0,1.04,4.5,3.25,1.38,2,4,0.5,0.0
6.0,12.71,0.47,480.0,2253.14,0.21,3.0,5.86,0.51,1,7,0.14,0.0
8.0,13.0,0.62,1152.0,1792.0,0.64,4.0,6.0,0.67,1,1,1.0,0.0
9.83,13.0,0.76,1385.83,1440.0,0.96,4.5,6.0,0.75,6,1,6.0,1.0
12.0,13.0,0.92,2352.0,2880.0,0.82,5.0,1.0,5.0,1,3,0.33,0.0
12.33,10.25,1.2,2224.0,1762.5,1.26,5.5,4.5,1.22,6,4,1.5,1.0
11.17,13.5,0.83,1750.83,2904.0,0.6,1.0,6.0,0.17,6,2,3.0,1.0
2.0,12.0,0.17,225.0,1500.0,0.15,1.0,5.0,0.2,1,1,1.0,0.0
5.0,19.0,0.26,600.0,6048.0,0.1,3.0,9.0,0.33,1,1,1.0,0.0
11.0,9.0,1.22,1440.0,1280.0,1.12,5.0,4.0,1.25,1,1,1.0,0.0
9.0,5.0,1.8,980.0,432.0,2.27,4.0,1.0,4.0,1,1,1.0,1.0
20.0,20.0,1.0,4752.0,4620.0,1.03,1.0,9.0,0.11,1,1,1.0,0.0
11.0,18.0,0.61,1470.0,3500.0,0.42,1.0,1.0,1.0,1,1,1.0,0.0
6.0,8.0,0.75,512.0,1200.0,0.43,1.0,4.0,0.25,1,1,1.0,0.0
4.0,8.0,0.5,375.0,900.0,0.42,2.0,4.0,0.5,1,1,1.0,0.0
5.0,12.88,0.39,450.0,2446.0,0.18,3.0,5.88,0.51,1,8,0.12,0.0
4.0,18.0,0.22,360.0,3840.0,0.09,1.0,1.0,1.0,1,1,1.0,0.0
10.5,10.14,1.04,1698.0,1872.0,0.91,5.0,4.71,1.06,2,7,0.29,0.0
14.0,6.0,2.33,2205.0,720.0,3.06,6.0,3.0,2.0,1,1,1.0,1.0
1.0,6.25,0.16,180.0,711.0,0.25,1.0,3.0,0.33,1,4,0.25,0.0
13.33,18.0,0.74,2674.0,3000.0,0.89,6.33,8.0,0.79,3,1,3.0,1.0
11.0,16.0,0.69,1372.0,2520.0,0.54,5.0,7.0,0.71,1,1,1.0,0.0
7.0,3.0,2.33,672.0,300.0,2.24,1.0,2.0,0.5,1,1,1.0,1.0
15.0,17.0,0.88,3900.0,4860.0,0.8,7.0,8.0,0.88,1,1,1.0,0.0
16.0,18.0,0.89,2916.0,4500.0,0.65,7.0,8.0,0.88,1,1,1.0,1.0
16.0,11.0,1.45,4032.0,1512.0,2.67,7.0,5.0,1.4,1,1,1.0,1.0
18.0,2.0,9.0,3780.0,240.0,15.75,8.0,1.0,8.0,1,1,1.0,1.0
1.0,12.0,0.08,192.0,2016.0,0.1,1.0,5.0,0.2,1,1,1.0,0.0
6.75,5.83,1.16,823.0,808.67,1.02,1.0,2.83,0.35,4,6,0.67,0.0
8.17,7.0,1.17,1089.17,757.0,1.44,1.0,3.33,0.3,6,3,2.0,1.0
20.0,12.0,1.67,5120.0,2916.0,1.76,9.0,5.0,1.8,1,1,1.0,1.0
14.0,12.0,1.17,2592.0,1575.0,1.65,6.0,5.0,1.2,1,1,1.0,1.0
12.33,7.0,1.76,2220.0,640.0,3.47,5.67,4.0,1.42,3,1,3.0,1.0
12.0,17.0,0.71,1680.0,2880.0,0.58,1.0,8.0,0.12,1,1,1.0,0.0
10.29,13.33,0.77,1385.71,2733.0,0.51,1.0,6.0,0.17,7,3,2.33,1.0
17.0,12.2,1.39,3360.0,1866.4,1.8,1.0,1.0,1.0,1,5,0.2,0.0
5.0,9.0,0.56,500.0,1344.0,0.37,3.0,4.0,0.75,1,1,1.0,0.0
14.0,19.0,0.74,2240.0,4480.0,0.5,6.0,9.0,0.67,1,1,1.0,0.0
2.0,13.0,0.15,240.0,2100.0,0.11,1.0,6.0,0.17,1,1,1.0,0.0
2.0,13.0,0.15,216.0,1440.0,0.15,1.0,1.0,1.0,1,1,1.0,0.0
10.88,12.0,0.91,2152.0,2304.0,0.93,5.12,5.0,1.02,8,1,8.0,1.0
19.0,10.0,1.9,4480.0,2304.0,1.94,1.0,4.8,0.21,1,5,0.2,0.0
9.0,3.8,2.37,900.0,522.4,1.72,4.0,2.0,2.0,1,5,0.2,0.0
17.0,2.0,8.5,3696.0,240.0,15.4,8.0,1.0,8.0,1,1,1.0,1.0
12.33,10.8,1.14,2162.67,1724.8,1.25,5.67,5.0,1.13,3,5,0.6,0.0
9.0,10.0,0.9,1522.0,2013.71,0.76,4.33,4.57,0.95,6,7,0.86,0.0
11.0,1.0,11.0,1470.0,180.0,8.17,5.0,1.0,5.0,1,1,1.0,1.0
9.0,6.67,1.35,1050.0,1100.5,0.95,4.0,1.0,4.0,1,6,0.17,0.0
15.0,17.0,0.88,2688.0,4608.0,0.58,1.0,8.0,0.12,1,1,1.0,0.0
16.0,5.0,3.2,2940.0,600.0,4.9,1.0,3.0,0.33,1,1,1.0,1.0
14.0,15.0,0.93,3024.0,2520.0,1.2,6.0,7.0,0.86,1,1,1.0,1.0
12.0,10.8,1.11,1344.0,1838.0,0.73,1.0,1.0,1.0,1,5,0.2,0.0
7.0,2.0,3.5,840.0,240.0,3.5,4.0,1.0,4.0,1,1,1.0,1.0
20.0,7.33,2.73,5824.0,800.0,7.28,9.0,1.0,9.0,1,3,0.33,1.0
19.0,13.83,1.37,5292.0,2828.33,1.87,9.0,6.33,1.42,1,6,0.17,0.0
6.0,18.0,0.33,560.0,3600.0,0.16,3.0,8.0,0.38,1,1,1.0,0.0
9.57,5.0,1.91,1570.57,450.0,3.49,4.57,3.0,1.52,7,1,7.0,1.0
1.0,4.0,0.25,180.0,360.0,0.5,1.0,1.0,1.0,1,1,1.0,0.0
19.0,19.0,1.0,5616.0,4000.0,1.4,9.0,1.0,9.0,1,1,1.0,1.0
12.0,3.0,4.0,1620.0,300.0,5.4,5.0,2.0,2.5,1,1,1.0,1.0
8.57,12.33,0.7,1626.86,1526.67,1.07,4.140000000000001,1.0,4.14,7,3,2.33,1.0
3.0,8.0,0.38,360.0,840.0,0.43,2.0,4.0,0.5,1,1,1.0,0.0
10.0,7.0,1.43,1080.0,707.5,1.53,1.0,3.5,0.29,1,2,0.5,0.0
12.8,8.0,1.6,2278.4,1425.14,1.6,5.8,3.86,1.5,5,7,0.71,1.0
1.0,10.0,0.1,192.0,1152.0,0.17,1.0,4.0,0.25,1,1,1.0,0.0
7.0,10.29,0.68,720.0,1639.0,0.44,4.0,4.859999999999999,0.82,1,7,0.14,0.0
18.0,12.38,1.45,4200.0,2752.0,1.53,8.0,5.88,1.36,1,8,0.12,0.0
10.0,9.2,1.09,1120.0,1637.2,0.68,1.0,4.4,0.23,1,5,0.2,0.0
7.0,8.25,0.85,540.0,1364.5,0.4,4.0,3.88,1.03,1,8,0.12,0.0
13.0,9.0,1.44,1600.0,1050.0,1.52,6.0,1.0,6.0,1,1,1.0,1.0
2.0,5.0,0.4,240.0,420.0,0.57,1.0,1.0,1.0,1,1,1.0,0.0
1.0,6.25,0.16,162.0,866.25,0.19,1.0,3.25,0.31,1,4,0.25,0.0
9.4,14.6,0.64,1239.2,2604.8,0.48,1.0,6.8,0.15,5,5,1.0,0.0
8.0,9.12,0.88,864.0,1527.75,0.57,4.0,4.25,0.94,1,8,0.12,0.0
16.0,4.0,4.0,3024.0,384.0,7.88,1.0,2.0,0.5,1,1,1.0,1.0
11.0,7.0,1.57,1960.0,630.0,3.11,5.0,1.0,5.0,1,1,1.0,1.0
14.0,1.0,14.0,1980.0,180.0,11.0,6.0,1.0,6.0,1,1,1.0,1.0
16.0,13.67,1.17,2772.0,2449.33,1.13,1.0,6.0,0.17,1,3,0.33,0.0
4.0,8.17,0.49,336.0,1044.67,0.32,2.0,3.83,0.52,1,6,0.17,0.0
17.0,13.0,1.31,3402.0,2400.0,1.42,8.0,6.0,1.33,1,1,1.0,0.0
5.0,3.67,1.36,500.0,400.0,1.25,3.0,2.33,1.29,1,3,0.33,0.0
11.0,6.14,1.79,1350.0,743.14,1.82,5.0,1.0,5.0,1,7,0.14,0.0
12.0,14.5,0.83,1568.0,2682.17,0.58,5.0,1.0,5.0,1,6,0.17,0.0
11.0,3.4,3.24,1512.0,364.2,4.15,5.0,2.0,2.5,1,5,0.2,0.0
18.0,1.0,18.0,4800.0,180.0,26.67,8.0,1.0,8.0,1,1,1.0,1.0
2.0,12.0,0.17,240.0,1680.0,0.14,1.0,5.0,0.2,1,1,1.0,0.0
15.0,15.0,1.0,3360.0,2688.0,1.25,7.0,7.0,1.0,1,1,1.0,0.0
9.67,8.0,1.21,1184.0,900.0,1.32,4.33,4.0,1.08,3,1,3.0,1.0
8.0,17.0,0.47,840.0,2970.0,0.28,4.0,8.0,0.5,1,1,1.0,0.0
